reassignment_count,made_sla,sys_created_by,contact_type,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,resolved_by,duration_hours,opened_year,opened_month,opened_day,opened_weekday,opened_hour,sys_created_hour,sys_updated_year,sys_updated_month,sys_updated_day,sys_updated_weekday,sys_updated_hour,resolved_year,resolved_day,resolved_weekday,resolved_hour,closed_month,closed_weekday,closed_hour
0,0,6,3,1,1,2,14,26,1,1,0,15,668.3833333333333,0,2,29,0,18,18,0,3,28,0,14,0,23,2,14,3,0,14
0,1,24,3,1,1,2,53,30,1,0,0,37,171.31666666666666,0,2,29,0,19,19,0,3,7,0,23,0,2,2,22,3,0,23
0,0,24,3,0,0,0,49,63,1,1,0,37,723.45,0,2,29,0,20,20,0,3,30,2,23,0,25,4,23,3,2,23
0,1,24,3,1,1,2,13,30,1,0,0,16,121.0,0,2,29,0,21,21,0,3,5,5,22,0,29,0,21,3,5,22
0,1,185,3,1,1,2,54,92,1,0,0,89,180.26666666666668,0,2,29,0,21,21,0,3,8,1,10,0,3,3,9,3,1,10
3,1,24,3,1,1,2,43,30,1,0,0,51,144.1,0,2,29,0,21,21,0,3,6,6,22,0,1,1,21,3,6,22
7,0,6,3,0,0,0,4,188,1,1,0,173,471.6666666666667,0,2,29,0,22,22,0,3,20,6,14,0,15,1,13,3,6,14
0,1,185,3,1,1,2,59,30,1,0,0,32,120.4,0,2,29,0,23,23,0,3,6,6,0,0,29,0,23,3,6,0
6,0,185,3,1,1,2,59,47,1,0,0,36,571.1,0,2,29,0,23,23,0,3,24,3,18,0,18,4,13,3,3,18
1,0,77,3,1,1,2,35,196,0,1,0,182,638.6166666666667,0,3,1,1,1,1,0,3,27,6,15,0,22,1,15,3,6,15
2,0,77,3,1,1,2,27,52,1,1,0,40,1161.6,0,3,1,1,1,1,0,4,18,0,11,0,13,2,10,4,0,11
0,1,77,3,1,1,2,13,147,1,0,0,134,128.4,0,3,1,1,1,1,0,3,6,6,10,0,1,1,9,3,6,10
0,1,77,3,1,1,2,23,115,1,0,0,102,153.3,0,3,1,1,1,1,0,3,7,0,11,0,2,2,10,3,0,11
0,0,77,3,1,1,2,35,196,1,1,0,182,638.1666666666666,0,3,1,1,1,2,0,3,27,6,15,0,22,1,15,3,6,15
1,1,77,3,1,1,2,13,147,1,0,0,134,151.5,0,3,1,1,2,2,0,3,7,0,10,0,2,2,9,3,0,10
1,1,185,3,1,1,2,53,97,1,0,0,105,127.06666666666666,0,3,1,1,2,2,0,3,6,6,10,0,1,1,9,3,6,10
0,1,185,3,1,1,2,59,106,1,0,0,94,121.05,0,3,1,1,3,3,0,3,6,6,5,0,1,1,4,3,6,5
0,1,185,3,1,1,2,59,30,1,0,0,94,120.93333333333334,0,3,1,1,5,5,0,3,6,6,6,0,1,1,5,3,6,6
5,0,185,3,1,1,2,59,47,1,0,0,36,564.9,0,3,1,1,6,6,0,3,24,3,18,0,17,3,14,3,3,18
1,1,185,3,1,1,2,53,30,1,0,0,105,171.85,0,3,1,1,7,7,0,3,8,1,11,0,3,3,10,3,1,11
1,1,170,3,1,1,2,41,127,1,0,0,114,202.3,0,3,1,1,7,7,0,3,9,2,18,0,4,4,17,3,2,18
0,1,23,3,1,1,2,13,147,1,0,0,134,122.08333333333333,0,3,1,1,7,7,0,3,6,6,10,0,1,1,9,3,6,10
0,0,170,3,0,1,1,17,30,1,0,0,122,146.06666666666666,0,3,1,1,7,8,0,3,7,0,10,0,2,2,9,3,0,10
2,1,154,3,1,1,2,17,30,1,0,0,122,154.0,0,3,1,1,8,8,0,3,7,0,18,0,2,2,17,3,0,18
2,1,23,3,1,1,2,28,30,1,0,0,35,152.96666666666667,0,3,1,1,8,8,0,3,7,0,17,0,2,2,16,3,0,17
1,1,185,3,1,1,2,53,97,1,0,0,105,170.83333333333334,0,3,1,1,8,8,0,3,8,1,11,0,3,3,10,3,1,11
0,0,170,3,0,1,1,14,125,1,0,0,112,562.6833333333333,0,3,1,1,8,8,0,3,24,3,18,0,17,3,18,3,3,18
1,1,101,3,1,1,2,17,135,1,0,0,122,177.65,0,3,1,1,8,8,0,3,8,1,18,0,3,3,17,3,1,18
1,1,23,3,1,1,2,28,30,1,0,0,70,177.55,0,3,1,1,8,8,0,3,8,1,18,0,3,3,17,3,1,18
1,0,154,3,2,2,3,35,196,1,1,0,182,631.5166666666667,0,3,1,1,8,8,0,3,27,6,15,0,22,1,15,3,6,15
1,1,85,3,1,1,2,20,100,1,0,0,88,169.51666666666668,0,3,1,1,8,8,0,3,8,1,10,0,3,3,9,3,1,10
0,1,185,3,1,1,2,59,30,1,0,0,75,175.5,0,3,1,1,8,8,0,3,8,1,16,0,3,3,15,3,1,16
0,1,75,3,1,1,2,42,113,1,0,0,100,122.41666666666667,0,3,1,1,8,8,0,3,6,6,11,0,1,1,10,3,6,11
3,0,185,3,2,0,2,61,41,1,1,0,29,1298.5833333333333,0,3,1,1,8,8,0,4,24,6,11,0,19,1,11,4,6,11
0,1,170,3,1,1,2,17,135,1,0,0,122,147.38333333333333,0,3,1,1,8,8,0,3,7,0,12,0,2,2,11,3,0,12
3,1,23,3,1,1,2,14,30,1,0,0,15,173.33333333333334,0,3,1,1,8,8,0,3,8,1,14,0,3,3,13,3,1,14
0,1,185,3,1,1,2,61,63,1,0,0,215,144.3,0,3,1,1,8,8,0,3,7,0,9,0,2,2,8,3,0,9
1,0,85,3,1,1,2,59,159,1,0,0,181,562.2333333333333,0,3,1,1,8,8,0,3,24,3,18,0,16,2,13,3,3,18
3,1,154,3,1,1,2,48,30,1,0,0,38,199.2,0,3,1,1,8,8,0,3,9,2,16,0,4,4,15,3,2,16
0,1,185,3,1,1,2,61,63,1,0,0,215,144.13333333333333,0,3,1,1,8,8,0,3,7,0,9,0,2,2,8,3,0,9
0,1,185,3,1,1,2,54,30,1,0,0,89,131.11666666666667,0,3,1,1,8,8,0,3,6,6,20,0,1,1,19,3,6,20
1,1,185,3,2,2,3,62,96,1,0,0,85,170.11666666666667,0,3,1,1,8,8,0,3,8,1,11,0,3,3,10,3,1,11
0,1,185,3,1,1,2,59,30,1,0,0,200,121.08333333333333,0,3,1,1,8,8,0,3,6,6,10,0,1,1,9,3,6,10
1,1,154,3,2,2,3,23,115,1,0,0,102,147.01666666666668,0,3,1,1,8,9,0,3,7,0,12,0,2,2,11,3,0,12
1,1,170,3,1,1,2,16,160,1,0,0,148,126.0,0,3,1,1,9,9,0,3,6,6,15,0,1,1,14,3,6,15
0,1,185,3,1,1,2,59,30,1,0,0,78,136.96666666666667,0,3,1,1,9,9,0,3,7,0,2,0,2,2,1,3,0,2
2,1,23,3,1,1,2,13,147,1,0,0,134,192.95,0,3,1,1,9,9,0,3,9,2,10,0,4,4,9,3,2,10
0,1,185,3,1,1,2,59,30,1,0,0,52,120.9,0,3,1,1,9,9,0,3,6,6,10,0,1,1,9,3,6,10
0,0,170,3,0,1,1,14,183,1,0,0,169,148.86666666666667,0,3,1,1,9,9,0,3,7,0,14,0,2,2,13,3,0,14
1,1,154,3,1,1,2,14,182,1,0,0,169,171.83333333333334,0,3,1,1,9,9,0,3,8,1,13,0,3,3,12,3,1,13
0,1,75,3,1,1,2,42,34,1,0,0,22,120.81666666666666,0,3,1,1,9,9,0,3,6,6,10,0,1,1,9,3,6,10
6,0,185,3,1,2,3,59,68,1,1,0,52,623.7666666666667,0,3,1,1,9,9,0,3,27,6,8,0,22,1,8,3,6,8
0,1,23,3,1,1,2,13,152,1,0,0,139,127.76666666666667,0,3,1,1,9,9,0,3,6,6,17,0,1,1,16,3,6,17
0,1,154,3,2,2,3,20,83,1,1,0,71,170.75,0,3,1,1,9,9,0,3,8,1,12,0,3,3,11,3,1,12
0,1,185,3,1,1,2,59,30,1,0,0,200,120.73333333333333,0,3,1,1,9,9,0,3,6,6,10,0,1,1,9,3,6,10
1,0,170,3,1,1,2,14,26,1,0,0,15,561.3666666666667,0,3,1,1,9,9,0,3,24,3,18,0,8,1,13,3,3,18
0,0,106,3,0,0,0,21,105,1,1,0,93,194.68333333333334,0,3,1,1,9,9,0,3,9,2,12,0,4,4,11,3,2,12
0,1,170,3,1,1,2,13,138,1,0,0,126,146.63333333333333,0,3,1,1,9,9,0,3,7,0,12,0,2,2,11,3,0,12
2,1,185,3,1,2,3,59,30,1,0,0,79,174.61666666666667,0,3,1,1,9,9,0,3,8,1,16,0,3,3,15,3,1,16
2,1,154,3,1,1,2,28,30,1,0,0,35,173.53333333333333,0,3,1,1,9,9,0,3,8,1,15,0,3,3,14,3,1,15
3,0,85,3,1,1,2,28,219,1,0,0,204,561.35,0,3,1,1,9,9,0,3,24,3,18,0,11,4,12,3,3,18
1,1,185,3,1,1,2,62,96,1,0,0,85,167.48333333333332,0,3,1,1,9,9,0,3,8,1,9,0,3,3,8,3,1,9
0,1,170,3,1,1,2,12,30,1,0,0,179,126.4,0,3,1,1,9,9,0,3,6,6,16,0,1,1,15,3,6,16
3,0,154,3,1,1,2,34,17,1,1,0,169,817.3833333333333,0,3,1,1,9,9,0,4,4,0,10,0,30,2,10,4,0,10
2,1,85,3,1,1,2,12,114,1,0,0,101,192.4,0,3,1,1,9,9,0,3,9,2,10,0,4,4,9,3,2,10
3,0,170,3,1,1,2,35,196,1,1,0,182,630.3,0,3,1,1,9,9,0,3,27,6,15,0,22,1,15,3,6,15
0,1,185,3,1,1,2,59,30,1,0,0,75,194.3,0,3,1,1,9,9,0,3,9,2,12,0,4,4,11,3,2,12
2,1,185,3,1,1,2,59,30,1,0,0,79,176.3,0,3,1,1,9,9,0,3,8,1,18,0,3,3,17,3,1,18
1,0,91,3,1,1,2,3,150,1,0,0,136,1993.4,0,3,1,1,9,9,0,5,23,0,11,0,11,4,9,5,0,11
0,0,170,3,0,1,1,17,200,1,0,0,187,148.26666666666668,0,3,1,1,9,9,0,3,7,0,14,0,2,2,13,3,0,14
1,0,23,3,1,1,2,0,39,1,1,0,27,623.2333333333333,0,3,1,1,9,9,0,3,27,6,8,0,22,1,8,3,6,8
1,0,101,3,2,2,3,49,124,1,1,0,111,768.2166666666667,0,3,1,1,9,9,0,4,2,5,9,0,28,0,9,4,5,9
1,1,124,3,1,1,2,16,12,1,0,0,1,123.21666666666667,0,3,1,1,9,9,0,3,6,6,13,0,1,1,12,3,6,13
2,0,185,3,1,1,2,63,44,1,1,0,33,1302.2833333333333,0,3,1,1,9,9,0,4,24,6,16,0,19,1,15,4,6,16
0,0,154,3,2,2,3,16,12,1,0,0,1,560.7666666666667,0,3,1,1,9,10,0,3,24,3,18,0,7,0,16,3,3,18
0,0,170,3,0,1,1,17,200,1,0,0,187,174.08333333333334,0,3,1,1,9,10,0,3,8,1,16,0,3,3,15,3,1,16
5,0,101,3,1,1,2,17,200,1,0,0,187,561.05,0,3,1,1,9,9,0,3,24,3,18,0,17,3,10,3,3,18
2,1,185,3,1,1,2,59,30,1,0,0,75,177.05,0,3,1,1,9,9,0,3,8,1,19,0,3,3,18,3,1,19
0,1,185,3,1,1,2,61,30,1,0,0,215,142.98333333333332,0,3,1,1,10,10,0,3,7,0,9,0,2,2,8,3,0,9
0,1,185,3,1,1,2,59,153,1,0,0,140,131.93333333333334,0,3,1,1,10,10,0,3,6,6,22,0,1,1,21,3,6,22
0,1,185,3,1,1,2,59,47,1,0,0,36,120.83333333333333,0,3,1,1,10,10,0,3,6,6,11,0,6,6,11,3,6,11
0,1,185,3,1,1,2,59,30,1,0,0,200,120.83333333333333,0,3,1,1,10,10,0,3,6,6,11,0,1,1,10,3,6,11
2,1,154,3,2,2,3,13,32,1,0,0,20,168.81666666666666,0,3,1,1,10,10,0,3,8,1,11,0,3,3,10,3,1,11
8,0,185,3,1,1,2,59,47,1,1,0,36,674.7833333333333,0,3,1,1,10,10,0,3,29,1,12,0,24,3,12,3,1,12
2,1,117,3,1,1,2,41,127,1,0,0,114,199.76666666666668,0,3,1,1,10,10,0,3,9,2,18,0,4,4,17,3,2,18
0,0,140,3,1,1,2,53,193,1,0,0,176,560.7166666666667,0,3,1,1,10,11,0,3,24,3,18,0,17,3,11,3,3,18
2,0,185,3,1,1,2,59,15,1,0,0,4,560.7166666666667,0,3,1,1,10,10,0,3,24,3,18,0,17,3,17,3,3,18
2,1,117,3,1,1,2,13,30,1,0,0,139,142.73333333333332,0,3,1,1,10,10,0,3,7,0,9,0,2,2,8,3,0,9
2,1,178,3,1,1,2,12,114,1,0,0,101,166.63333333333333,0,3,1,1,10,10,0,3,8,1,9,0,3,3,8,3,1,9
0,1,85,3,1,1,2,41,30,1,0,0,114,176.61666666666667,0,3,1,1,10,10,0,3,8,1,19,0,3,3,18,3,1,19
0,0,101,3,1,1,2,14,125,1,0,0,112,560.45,0,3,1,1,10,10,0,3,24,3,18,0,14,0,18,3,3,18
1,1,154,3,2,2,3,9,87,1,0,0,76,153.55,0,3,1,1,10,10,0,3,7,0,20,0,2,2,19,3,0,20
1,0,5,3,1,1,2,14,125,1,0,0,112,560.1,0,3,1,1,10,10,0,3,24,3,18,0,7,0,9,3,3,18
1,1,154,3,2,1,3,14,183,1,0,0,169,174.41666666666666,0,3,1,1,10,10,0,3,8,1,17,0,3,3,16,3,1,17
0,1,185,3,1,1,2,59,47,1,0,0,36,120.4,0,3,1,1,10,10,0,3,6,6,11,0,6,6,11,3,6,11
2,0,185,3,1,1,2,59,15,1,0,0,4,560.35,0,3,1,1,10,10,0,3,24,3,18,0,17,3,17,3,3,18
1,0,170,3,1,1,2,59,30,1,0,0,11,560.3333333333334,0,3,1,1,10,11,0,3,24,3,18,0,17,3,10,3,3,18
1,1,154,3,1,1,2,13,152,1,0,0,139,148.35,0,3,1,1,10,10,0,3,7,0,15,0,2,2,14,3,0,15
2,0,185,3,1,1,2,56,217,1,0,0,202,560.2666666666667,0,3,1,1,10,10,0,3,24,3,18,0,17,3,11,3,3,18
2,1,185,3,1,1,2,54,30,1,0,0,89,145.23333333333332,0,3,1,1,10,10,0,3,7,0,12,0,2,2,11,3,0,12
1,1,178,3,1,1,2,13,152,1,0,0,139,143.21666666666667,0,3,1,1,10,10,0,3,7,0,10,0,2,2,9,3,0,10
1,1,124,3,1,1,2,16,160,1,0,0,148,144.18333333333334,0,3,1,1,10,10,0,3,7,0,11,0,2,2,10,3,0,11
2,1,85,3,1,1,2,12,30,1,0,0,179,145.11666666666667,0,3,1,1,10,11,0,3,7,0,12,0,2,2,11,3,0,12
2,1,154,3,1,1,2,17,200,1,0,0,187,149.1,0,3,1,1,10,11,0,3,7,0,16,0,2,2,15,3,0,16
0,1,22,3,1,1,2,42,113,1,0,0,100,121.05,0,3,1,1,10,11,0,3,6,6,12,0,1,1,11,3,6,12
2,1,154,3,1,1,2,12,30,1,0,0,179,144.0,0,3,1,1,11,11,0,3,7,0,11,0,2,2,10,3,0,11
0,1,75,3,1,1,2,28,30,1,0,0,70,123.98333333333333,0,3,1,1,11,11,0,3,6,6,15,0,1,1,14,3,6,15
1,1,22,3,1,1,2,36,21,1,0,0,9,122.95,0,3,1,1,11,11,0,3,6,6,14,0,1,1,13,3,6,14
1,1,185,3,2,2,3,59,30,1,0,0,79,173.93333333333334,0,3,1,1,11,11,0,3,8,1,17,0,3,3,16,3,1,17
1,1,185,3,1,1,2,62,96,1,0,0,85,165.88333333333333,0,3,1,1,11,11,0,3,8,1,9,0,3,3,8,3,1,9
1,1,154,3,2,2,3,9,87,1,0,0,76,145.86666666666667,0,3,1,1,11,11,0,3,7,0,13,0,2,2,12,3,0,13
1,0,22,3,1,1,2,18,157,1,0,0,145,559.8166666666667,0,3,1,1,11,11,0,3,24,3,18,0,18,4,11,3,3,18
0,1,185,3,1,1,2,59,159,1,0,0,147,123.71666666666667,0,3,1,1,11,11,0,3,6,6,15,0,1,1,14,3,6,15
1,0,85,3,0,1,1,14,26,1,0,0,169,559.7,0,3,1,1,11,11,0,3,24,3,18,0,18,4,7,3,3,18
1,0,154,3,1,1,2,36,21,1,0,0,9,559.3833333333333,0,3,1,1,11,11,0,3,24,3,18,0,7,0,7,3,3,18
0,1,23,3,1,1,2,17,135,1,0,0,122,173.68333333333334,0,3,1,1,11,11,0,3,8,1,17,0,3,3,16,3,1,17
1,1,85,3,1,1,2,17,135,1,0,0,122,145.66666666666666,0,3,1,1,11,11,0,3,7,0,13,0,2,2,12,3,0,13
0,1,22,3,1,1,2,14,182,1,0,0,169,170.65,0,3,1,1,11,11,0,3,8,1,14,0,3,3,13,3,1,14
1,0,170,3,1,1,2,16,69,1,0,0,56,559.3,0,3,1,1,11,11,0,3,24,3,18,0,7,0,17,3,3,18
0,0,185,3,1,0,1,62,96,1,0,0,85,166.63333333333333,0,3,1,1,11,11,0,3,8,1,10,0,3,3,9,3,1,10
1,1,154,3,1,1,2,20,83,1,1,0,71,197.63333333333333,0,3,1,1,11,11,0,3,9,2,17,0,4,4,16,3,2,17
1,0,170,3,0,1,1,28,30,1,0,0,70,166.56666666666666,0,3,1,1,11,11,0,3,8,1,10,0,3,3,9,3,1,10
0,0,178,3,1,0,1,12,30,1,0,0,179,121.56666666666666,0,3,1,1,11,11,0,3,6,6,13,0,1,1,12,3,6,13
0,0,185,3,1,1,2,59,30,1,0,0,140,559.3166666666667,0,3,1,1,11,11,0,3,24,3,18,0,12,5,19,3,3,18
0,0,75,3,1,0,1,28,30,1,0,0,70,123.46666666666667,0,3,1,1,11,11,0,3,6,6,15,0,1,1,14,3,6,15
0,1,22,3,1,1,2,14,182,1,0,0,169,170.45,0,3,1,1,11,11,0,3,8,1,14,0,3,3,13,3,1,14
10,0,20,3,2,2,3,43,65,1,0,0,53,674.75,0,3,1,1,11,11,0,3,29,1,14,0,11,4,14,3,1,14
0,0,75,3,1,0,1,28,30,1,0,0,70,123.4,0,3,1,1,11,11,0,3,6,6,15,0,1,1,14,3,6,15
1,0,170,3,1,1,2,12,192,1,0,0,179,559.2333333333333,0,3,1,1,11,12,0,3,24,3,18,0,14,0,9,3,3,18
0,1,75,3,1,1,2,28,30,1,0,0,70,123.35,0,3,1,1,11,11,0,3,6,6,15,0,1,1,14,3,6,15
0,1,101,3,1,1,2,12,30,1,0,0,179,149.33333333333334,0,3,1,1,11,11,0,3,7,0,17,0,2,2,16,3,0,17
2,1,85,3,1,1,2,17,135,1,0,0,122,166.33333333333334,0,3,1,1,11,11,0,3,8,1,10,0,3,3,9,3,1,10
0,1,185,3,1,1,2,59,47,1,0,0,36,120.18333333333334,0,3,1,1,11,11,0,3,6,6,12,0,6,6,12,3,6,12
0,0,150,3,0,0,0,4,188,1,1,0,173,126.15,0,3,1,1,11,11,0,3,6,6,18,0,1,1,17,3,6,18
0,1,166,3,1,1,2,13,138,1,0,0,126,121.11666666666666,0,3,1,1,11,11,0,3,6,6,13,0,1,1,12,3,6,13
0,0,140,3,1,1,2,53,193,1,0,0,176,559.05,0,3,1,1,11,12,0,3,24,3,18,0,17,3,11,3,3,18
0,1,185,3,1,1,2,59,159,1,0,0,147,123.06666666666666,0,3,1,1,11,11,0,3,6,6,15,0,1,1,14,3,6,15
1,0,185,3,1,1,2,62,96,1,0,0,85,558.85,0,3,1,1,11,11,0,3,24,3,18,0,10,3,15,3,3,18
5,1,154,3,1,1,2,13,147,1,0,0,134,188.98333333333332,0,3,1,1,12,12,0,3,9,2,9,0,4,4,8,3,2,9
1,1,22,3,1,1,2,46,37,1,0,0,25,145.93333333333334,0,3,1,1,12,12,0,3,7,0,14,0,2,2,13,3,0,14
0,0,178,3,1,1,2,35,196,1,1,0,182,627.9,0,3,1,1,12,12,0,3,27,6,15,0,22,1,15,3,6,15
1,1,154,3,2,2,3,16,160,1,0,0,148,166.9,0,3,1,1,12,12,0,3,8,1,11,0,3,3,10,3,1,11
1,1,185,3,1,1,2,62,96,1,0,0,85,167.88333333333333,0,3,1,1,12,12,0,3,8,1,12,0,3,3,11,3,1,12
0,1,85,3,1,1,2,20,100,1,1,0,88,124.85,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
3,1,22,3,1,1,2,47,146,1,0,0,133,164.85,0,3,1,1,12,12,0,3,8,1,9,0,3,3,8,3,1,9
3,0,103,3,1,1,2,9,127,1,1,0,114,722.8,0,3,1,1,12,12,0,3,31,3,14,0,26,5,14,3,3,14
1,1,23,3,1,1,2,28,30,1,0,0,70,196.8,0,3,1,1,12,12,0,3,9,2,17,0,4,4,16,3,2,17
1,1,154,3,2,2,3,14,26,1,0,0,15,195.8,0,3,1,1,12,12,0,3,9,2,16,0,4,4,15,3,2,16
0,0,53,3,1,1,2,35,196,1,1,0,182,627.6666666666666,0,3,1,1,12,12,0,3,27,6,15,0,22,1,15,3,6,15
0,1,185,3,1,1,2,59,155,1,0,0,142,120.68333333333334,0,3,1,1,12,12,0,3,6,6,13,0,6,6,13,3,6,13
0,1,185,3,1,1,2,59,47,1,0,0,36,120.55,0,3,1,1,12,12,0,3,6,6,13,0,6,6,13,3,6,13
1,1,185,3,2,1,3,57,30,1,0,0,172,164.55,0,3,1,1,12,12,0,3,8,1,9,0,3,3,8,3,1,9
0,1,85,3,1,1,2,20,100,1,1,0,88,124.55,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,85,3,1,1,2,20,100,1,1,0,88,124.51666666666667,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,85,3,1,1,2,20,100,1,1,0,88,124.48333333333333,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,85,3,1,1,2,20,100,1,1,0,88,124.46666666666667,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
2,1,154,3,1,1,2,17,200,1,0,0,187,170.45,0,3,1,1,12,12,0,3,8,1,15,0,3,3,14,3,1,15
0,1,85,3,1,1,2,20,100,1,1,0,88,124.43333333333334,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,85,3,1,1,2,20,100,1,1,0,88,124.41666666666667,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,185,3,1,1,2,55,30,1,0,0,35,123.4,0,3,1,1,12,12,0,3,6,6,16,0,1,1,15,3,6,16
0,1,85,3,1,1,2,20,100,1,1,0,88,124.38333333333334,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,85,3,1,1,2,20,100,1,1,0,88,124.35,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,85,3,1,1,2,20,100,1,1,0,88,124.33333333333333,0,3,1,1,12,12,0,3,6,6,17,0,1,1,16,3,6,17
0,1,23,3,1,1,2,14,26,1,0,0,15,195.28333333333333,0,3,1,1,12,12,0,3,9,2,16,0,4,4,15,3,2,16
3,1,22,3,1,1,2,13,147,1,0,0,134,191.28333333333333,0,3,1,1,12,13,0,3,9,2,12,0,4,4,11,3,2,12
0,1,185,3,1,1,2,59,30,1,0,0,181,120.28333333333333,0,3,1,1,12,12,0,3,6,6,13,0,1,1,12,3,6,13
1,1,53,3,1,1,2,42,113,1,0,0,100,123.23333333333333,0,3,1,1,12,12,0,3,6,6,16,0,1,1,15,3,6,16
0,1,185,3,1,1,2,59,30,1,0,0,52,120.18333333333334,0,3,1,1,12,12,0,3,6,6,13,0,1,1,12,3,6,13
5,0,185,3,1,1,2,59,30,1,0,0,11,558.15,0,3,1,1,12,12,0,3,24,3,18,0,14,0,19,3,3,18
0,1,7,3,1,1,2,52,30,1,0,0,17,122.1,0,3,1,1,12,13,0,3,6,6,15,0,1,1,14,3,6,15
0,0,185,3,1,1,2,62,96,1,0,0,85,557.7833333333333,0,3,1,1,13,13,0,3,24,3,18,0,10,3,15,3,3,18
1,1,53,3,1,1,2,20,100,1,1,0,88,166.85,0,3,1,1,13,13,0,3,8,1,12,0,3,3,11,3,1,12
0,0,140,3,1,1,2,53,193,1,0,0,176,557.8166666666667,0,3,1,1,13,13,0,3,24,3,18,0,17,3,11,3,3,18
1,1,3,3,1,1,2,36,21,1,0,0,9,120.78333333333333,0,3,1,1,13,13,0,3,6,6,14,0,1,1,13,3,6,14
2,0,185,3,1,0,1,59,47,1,1,0,36,671.7666666666667,0,3,1,1,13,13,0,3,29,1,12,0,24,3,12,3,1,12
4,0,185,3,1,1,2,59,30,1,0,0,11,557.6,0,3,1,1,13,13,0,3,24,3,18,0,15,1,19,3,3,18
1,1,183,3,2,1,3,20,100,1,1,0,88,166.61666666666667,0,3,1,1,13,13,0,3,8,1,12,0,3,3,11,3,1,12
1,1,22,3,2,2,3,28,30,1,0,0,70,164.58333333333334,0,3,1,1,13,14,0,3,8,1,10,0,3,3,9,3,1,10
0,1,185,3,1,1,2,59,155,1,0,0,142,120.58333333333333,0,3,1,1,13,13,0,3,6,6,14,0,6,6,14,3,6,14
2,0,185,3,1,1,2,59,153,1,0,0,140,557.45,0,3,1,1,13,13,0,3,24,3,18,0,18,4,18,3,3,18
1,1,85,3,1,1,2,40,111,1,0,0,98,171.45,0,3,1,1,13,13,0,3,8,1,17,0,3,3,16,3,1,17
4,1,183,3,1,1,2,16,160,1,0,0,148,165.45,0,3,1,1,13,13,0,3,8,1,11,0,3,3,10,3,1,11
0,1,75,3,1,1,2,28,30,1,0,0,70,121.38333333333334,0,3,1,1,13,13,0,3,6,6,15,0,1,1,14,3,6,15
2,0,85,3,0,1,1,14,182,1,0,0,169,556.9833333333333,0,3,1,1,13,13,0,3,24,3,18,0,8,1,11,3,3,18
0,0,3,3,1,1,2,36,21,1,0,0,9,557.1333333333333,0,3,1,1,13,13,0,3,24,3,18,0,14,0,15,3,3,18
0,1,185,3,1,1,2,59,85,1,0,0,73,121.23333333333333,0,3,1,1,13,13,0,3,6,6,15,0,1,1,14,3,6,15
1,1,85,3,1,1,2,28,30,1,0,0,70,122.2,0,3,1,1,13,13,0,3,6,6,16,0,1,1,15,3,6,16
0,1,153,3,1,1,2,12,30,1,0,0,179,122.13333333333334,0,3,1,1,13,13,0,3,6,6,16,0,1,1,15,3,6,16
0,1,85,3,1,1,2,13,147,1,0,0,134,121.03333333333333,0,3,1,1,13,14,0,3,6,6,15,0,1,1,14,3,6,15
0,0,185,3,1,1,2,59,15,1,0,0,4,556.6666666666666,0,3,1,1,14,14,0,3,24,3,18,0,9,2,14,3,3,18
0,1,185,3,1,1,2,53,148,1,0,0,137,147.98333333333332,0,3,1,1,14,14,0,3,7,0,18,0,2,2,17,3,0,18
1,1,53,3,1,1,2,52,28,1,0,0,17,122.93333333333334,0,3,1,1,14,14,0,3,6,6,17,0,1,1,16,3,6,17
2,1,22,3,1,1,2,17,135,1,0,0,122,144.88333333333333,0,3,1,1,14,14,0,3,7,0,15,0,2,2,14,3,0,15
1,1,53,3,1,1,2,52,28,1,0,0,17,122.83333333333333,0,3,1,1,14,14,0,3,6,6,17,0,1,1,16,3,6,17
0,1,22,3,1,1,2,20,100,1,1,0,88,165.76666666666668,0,3,1,1,14,14,0,3,8,1,12,0,3,3,11,3,1,12
0,1,185,3,1,1,2,59,30,1,0,0,4,120.66666666666667,0,3,1,1,14,14,0,3,6,6,15,0,6,6,15,3,6,15
3,0,185,3,1,1,2,62,96,1,0,0,85,556.6333333333333,0,3,1,1,14,14,0,3,24,3,18,0,17,3,8,3,3,18
0,1,183,3,1,1,2,28,30,1,0,0,70,120.58333333333333,0,3,1,1,14,14,0,3,6,6,15,0,1,1,14,3,6,15
0,1,121,3,1,1,2,16,69,1,0,0,56,121.5,0,3,1,1,14,14,0,3,6,6,16,0,1,1,15,3,6,16
0,1,53,3,1,1,2,33,204,1,0,0,190,121.48333333333333,0,3,1,1,14,14,0,3,6,6,16,0,1,1,15,3,6,16
0,1,178,3,1,1,2,16,69,1,0,0,56,145.43333333333334,0,3,1,1,14,14,0,3,7,0,16,0,2,2,15,3,0,16
